tempo_s,x,y,z
2025-04-24T21:33:38.669635,-0.0072,0.1391,0.9913
2025-04-24T21:33:38.720640,-0.007,0.1387,0.9879
2025-04-24T21:33:38.775512,-0.0077,0.1387,0.9911
2025-04-24T21:33:38.821773,-0.008,0.1389,0.9918
2025-04-24T21:33:38.876782,-0.0066,0.1391,0.9922
2025-04-24T21:33:38.923836,-0.0076,0.1389,0.9903
2025-04-24T21:33:38.980341,-0.0064,0.1382,0.9887
2025-04-24T21:33:39.026892,-0.0068,0.1395,0.9897
2025-04-24T21:33:39.079383,-0.0069,0.1387,0.9903
2025-04-24T21:33:39.128230,-0.0063,0.1393,0.9921
2025-04-24T21:33:39.183611,-0.007,0.1395,0.9915
2025-04-24T21:33:39.231313,-0.0075,0.1392,0.9899
2025-04-24T21:33:39.288340,-0.0075,0.1389,0.9897
2025-04-24T21:33:39.332673,-0.0074,0.1392,0.9894
2025-04-24T21:33:39.383772,-0.0071,0.1392,0.99
2025-04-24T21:33:39.434335,-0.0078,0.1391,0.992
2025-04-24T21:33:39.485022,-0.007,0.1392,0.9909
2025-04-24T21:33:39.537378,-0.0074,0.1383,0.9902
2025-04-24T21:33:39.587780,-0.0072,0.1379,0.9894
2025-04-24T21:33:39.638015,-0.0075,0.1396,0.988
2025-04-24T21:33:39.689000,-0.0074,0.1385,0.9884
2025-04-24T21:33:39.739956,-0.0066,0.1393,0.9923
2025-04-24T21:33:39.791147,-0.0074,0.1391,0.9906
2025-04-24T21:33:39.842154,-0.0074,0.1394,0.991
2025-04-24T21:33:39.893451,-0.0071,0.1395,0.9898
2025-04-24T21:33:39.944329,-0.0077,0.1396,0.989
2025-04-24T21:33:39.995360,-0.0068,0.1389,0.9888
2025-04-24T21:33:40.046301,-0.0077,0.1383,0.9896
2025-04-24T21:33:40.097160,-0.0068,0.1393,0.9913
2025-04-24T21:33:40.148147,-0.007,0.1386,0.9907
2025-04-24T21:33:40.198965,-0.0076,0.1385,0.9917
2025-04-24T21:33:40.251972,-0.0077,0.1391,0.9895
2025-04-24T21:33:40.301639,-0.0069,0.1385,0.9906
2025-04-24T21:33:40.352142,-0.0074,0.1391,0.9894
2025-04-24T21:33:40.404092,-0.0076,0.1388,0.9905
2025-04-24T21:33:40.454899,-0.0062,0.139,0.9912
2025-04-24T21:33:40.505493,-0.0063,0.1392,0.9908
2025-04-24T21:33:40.556127,-0.0077,0.1398,0.9911
2025-04-24T21:33:40.607159,-0.0063,0.1388,0.9878
2025-04-24T21:33:40.658223,-0.0077,0.1392,0.9871
2025-04-24T21:33:40.709190,-0.0069,0.1387,0.9873
2025-04-24T21:33:40.760262,-0.0073,0.1387,0.9906
2025-04-24T21:33:40.811223,-0.0086,0.1383,0.9937
2025-04-24T21:33:40.862747,-0.0071,0.1384,0.9931
2025-04-24T21:33:40.916246,-0.0081,0.1389,0.9903
2025-04-24T21:33:40.967110,-0.008,0.138,0.9883
2025-04-24T21:33:41.015543,-0.0071,0.1393,0.9873
2025-04-24T21:33:41.068317,-0.007,0.1385,0.9892
2025-04-24T21:33:41.117321,-0.0074,0.1387,0.9921
2025-04-24T21:33:41.170214,-0.0069,0.1385,0.9934
2025-04-24T21:33:41.219674,-0.0071,0.1394,0.9909
2025-04-24T21:33:41.270776,-0.0072,0.139,0.9883
2025-04-24T21:33:41.321771,-0.0079,0.1389,0.987
2025-04-24T21:33:41.374299,-0.0073,0.1397,0.9889
2025-04-24T21:33:41.424944,-0.0077,0.139,0.9906
2025-04-24T21:33:41.476892,-0.0078,0.1396,0.9927
2025-04-24T21:33:41.525689,-0.0072,0.1387,0.9914
2025-04-24T21:33:41.576319,-0.0073,0.1396,0.9896
2025-04-24T21:33:41.628067,-0.0067,0.1393,0.9877
2025-04-24T21:33:41.679235,-0.0071,0.1395,0.9883
2025-04-24T21:33:41.729328,-0.0075,0.1394,0.9904
2025-04-24T21:33:41.781239,-0.0077,0.1386,0.9927
2025-04-24T21:33:41.832302,-0.0074,0.139,0.9924
2025-04-24T21:33:41.883681,-0.0069,0.1391,0.9902
2025-04-24T21:33:41.936871,-0.0077,0.1387,0.9893
2025-04-24T21:33:41.991949,-0.0067,0.1389,0.9881
2025-04-24T21:33:42.039859,-0.0069,0.1383,0.9901
2025-04-24T21:33:42.092555,-0.0065,0.1395,0.9897
2025-04-24T21:33:42.154366,-0.0075,0.139,0.9926
2025-04-24T21:33:42.192623,-0.0072,0.1397,0.9911
2025-04-24T21:33:42.240854,-0.0081,0.138,0.9917
2025-04-24T21:33:42.296276,-0.0076,0.1391,0.9895
2025-04-24T21:33:42.342140,-0.0069,0.1394,0.99
2025-04-24T21:33:42.415938,-0.0068,0.1389,0.9905
2025-04-24T21:33:42.454077,-0.0076,0.1381,0.9917
2025-04-24T21:33:42.505976,-0.0047,0.1421,0.9913
2025-04-24T21:33:42.586202,-0.0059,0.1421,0.9876
2025-04-24T21:33:42.624307,-0.0091,0.1357,0.9769
2025-04-24T21:33:42.691897,-0.0037,0.135,0.9794
2025-04-24T21:33:42.730006,-0.0099,0.1406,0.993
2025-04-24T21:33:42.788641,-0.0067,0.1386,1.0048
2025-04-24T21:33:42.823870,-0.0064,0.1388,1.0149
2025-04-24T21:33:42.854001,-0.0091,0.1412,0.9808
2025-04-24T21:33:42.912984,-0.0032,0.1252,0.9659
2025-04-24T21:33:42.954857,-0.006,0.137,0.9383
2025-04-24T21:33:43.005862,-0.0063,0.1371,0.9539
2025-04-24T21:33:43.056712,-0.0049,0.1317,0.9704
2025-04-24T21:33:43.108766,-0.0067,0.1424,1.0021
2025-04-24T21:33:43.158475,-0.0102,0.138,1.0256
2025-04-24T21:33:43.211687,-0.0085,0.1411,1.0187
2025-04-24T21:33:43.266918,-0.0049,0.14,1.0005
2025-04-24T21:33:43.313454,-0.0062,0.1338,0.9731
2025-04-24T21:33:43.362816,-0.0079,0.1406,0.9638
2025-04-24T21:33:43.419725,-0.0048,0.1357,0.969
2025-04-24T21:33:43.466187,-0.0081,0.1364,0.991
2025-04-24T21:33:43.517421,-0.0075,0.1433,1.0171
2025-04-24T21:33:43.565252,-0.0094,0.1421,0.9993
2025-04-24T21:33:43.618699,-0.0079,0.1403,1.0018
2025-04-24T21:33:43.671342,-0.0073,0.1382,0.9855
2025-04-24T21:33:43.721791,-0.0065,0.136,0.9779
2025-04-24T21:33:43.776162,-0.004,0.1392,0.9773
2025-04-24T21:33:43.823101,-0.0153,0.1377,0.9992
2025-04-24T21:33:43.872512,-0.0103,0.1592,1.0205
2025-04-24T21:33:43.931010,-0.0236,0.1174,1.0284
2025-04-24T21:33:43.976788,0.0003,0.1462,1.0023
2025-04-24T21:33:44.028073,-0.0104,0.1455,0.9746
2025-04-24T21:33:44.076694,-0.0082,0.1228,0.9626
2025-04-24T21:33:44.131479,-0.0029,0.146,0.957
2025-04-24T21:33:44.183376,-0.0041,0.1456,0.9742
2025-04-24T21:33:44.230916,-0.0103,0.1342,0.9819
2025-04-24T21:33:44.282685,-0.0074,0.1452,0.9995
2025-04-24T21:33:44.332128,-0.0081,0.1406,1.0139
2025-04-24T21:33:44.384420,-0.0108,0.1369,1.0108
2025-04-24T21:33:44.437693,-0.0078,0.1454,0.9982
2025-04-24T21:33:44.485113,-0.0039,0.1352,0.9827
2025-04-24T21:33:44.534973,-0.0066,0.1361,0.9734
2025-04-24T21:33:44.588191,-0.0059,0.1414,0.9718
2025-04-24T21:33:44.636441,-0.005,0.1331,0.9744
2025-04-24T21:33:44.688733,-0.0062,0.14,0.9866
2025-04-24T21:33:44.738574,-0.0077,0.1402,0.9984
2025-04-24T21:33:44.790059,-0.0106,0.139,1.0044
2025-04-24T21:33:44.841675,-0.009,0.1403,1.0074
2025-04-24T21:33:44.894981,-0.007,0.1411,0.9975
2025-04-24T21:33:44.942449,-0.0082,0.1387,0.993
2025-04-24T21:33:44.994020,-0.0065,0.1387,0.9871
2025-04-24T21:33:45.046531,-0.0041,0.1391,0.9814
2025-04-24T21:33:45.095747,-0.008,0.1376,0.978
2025-04-24T21:33:45.150322,-0.008,0.138,0.9831
2025-04-24T21:33:45.198377,-0.0046,0.1389,0.985
2025-04-24T21:33:45.248559,-0.0078,0.1388,0.9956
2025-04-24T21:33:45.299479,-0.0097,0.1382,0.9984
2025-04-24T21:33:45.356027,-0.0085,0.1392,0.9988
2025-04-24T21:33:45.411848,-0.0076,0.1399,0.9981
2025-04-24T21:33:45.455244,-0.0074,0.1401,0.9944
2025-04-24T21:33:45.503291,-0.0074,0.1408,0.9882
2025-04-24T21:33:45.555209,-0.0053,0.1393,0.9866
2025-04-24T21:33:45.605435,-0.007,0.1384,0.9788
2025-04-24T21:33:45.659323,-0.0067,0.1391,0.9827
2025-04-24T21:33:45.707394,-0.0062,0.14,0.9853
2025-04-24T21:33:45.762600,-0.0065,0.1385,0.9896
2025-04-24T21:33:45.821765,-0.0081,0.1402,0.9969
2025-04-24T21:33:45.862905,-0.0082,0.1396,0.9988
2025-04-24T21:33:45.912853,-0.0084,0.139,0.9967
2025-04-24T21:33:45.966203,-0.0071,0.139,0.9937
2025-04-24T21:33:46.013259,-0.0069,0.1387,0.9914
2025-04-24T21:33:46.067480,-0.0075,0.139,0.9876
2025-04-24T21:33:46.120249,-0.006,0.139,0.9838
2025-04-24T21:33:46.174733,-0.0069,0.1392,0.9858
2025-04-24T21:33:46.221164,-0.0067,0.138,0.986
2025-04-24T21:33:46.268463,-0.0075,0.1378,0.9893
2025-04-24T21:33:46.319219,-0.0079,0.1391,0.9908
2025-04-24T21:33:46.371132,-0.0076,0.1389,0.9949
2025-04-24T21:33:46.424259,-0.009,0.1387,0.9952
2025-04-24T21:33:46.475250,-0.0085,0.1401,0.9951
2025-04-24T21:33:46.533494,-0.0073,0.1399,0.9914
2025-04-24T21:33:46.575712,-0.0082,0.1393,0.9911
2025-04-24T21:33:46.628466,-0.0069,0.1388,0.9882
2025-04-24T21:33:46.682815,-0.007,0.1386,0.9856
2025-04-24T21:33:46.731578,-0.0068,0.1384,0.9865
2025-04-24T21:33:46.785027,-0.0067,0.1386,0.9877
2025-04-24T21:33:46.829652,-0.0073,0.1396,0.9876
2025-04-24T21:33:46.881675,-0.0071,0.139,0.9904
2025-04-24T21:33:46.934317,-0.0076,0.1389,0.9936
2025-04-24T21:33:46.990720,-0.0081,0.139,0.9927
2025-04-24T21:33:47.040101,-0.0077,0.1395,0.9931
2025-04-24T21:33:47.097545,-0.0081,0.1394,0.9942
2025-04-24T21:33:47.136878,-0.007,0.1384,0.9905
2025-04-24T21:33:47.193530,-0.0078,0.1383,0.9898
2025-04-24T21:33:47.241749,-0.0062,0.1395,0.9893
2025-04-24T21:33:47.294107,-0.0072,0.1395,0.9881
2025-04-24T21:33:47.348116,-0.0068,0.1391,0.9882
2025-04-24T21:33:47.397689,-0.0063,0.1388,0.9889
2025-04-24T21:33:47.443199,-0.0068,0.1392,0.9895
2025-04-24T21:33:47.501810,-0.0071,0.1393,0.9918
2025-04-24T21:33:47.544598,-0.0076,0.1385,0.9917
2025-04-24T21:33:47.624350,-0.0074,0.1392,0.9922
2025-04-24T21:33:47.702039,-0.0075,0.1388,0.9908
2025-04-24T21:33:47.730899,-0.0072,0.1383,0.9921
2025-04-24T21:33:47.759633,-0.0072,0.1395,0.9889
2025-04-24T21:33:47.799523,-0.0071,0.139,0.99
2025-04-24T21:33:47.850632,-0.0064,0.1396,0.989
2025-04-24T21:33:47.901717,-0.0075,0.139,0.9889
2025-04-24T21:33:47.955826,-0.0074,0.1393,0.989
2025-04-24T21:33:48.009268,-0.007,0.1394,0.9899
2025-04-24T21:33:48.054933,-0.0071,0.1398,0.9919
2025-04-24T21:33:48.106300,-0.0071,0.139,0.9911
2025-04-24T21:33:48.155727,-0.0067,0.1396,0.9906
2025-04-24T21:33:48.210833,-0.0073,0.1387,0.9895
2025-04-24T21:33:48.259720,-0.0074,0.1387,0.9904
2025-04-24T21:33:48.326312,-0.0074,0.1382,0.9901
2025-04-24T21:33:48.363285,-0.0065,0.1384,0.9903
2025-04-24T21:33:48.413764,-0.0075,0.1384,0.9897
2025-04-24T21:33:48.464128,-0.0069,0.1395,0.9906
2025-04-24T21:33:48.516833,-0.0066,0.1394,0.9909
2025-04-24T21:33:48.565168,-0.0074,0.1393,0.9889
2025-04-24T21:33:48.616175,-0.0071,0.1392,0.9902
2025-04-24T21:33:48.665557,-0.0076,0.1381,0.9904
2025-04-24T21:33:48.718334,-0.007,0.1391,0.9909
2025-04-24T21:33:48.767606,-0.0073,0.1389,0.99
2025-04-24T21:33:48.823432,-0.0075,0.1391,0.9897
2025-04-24T21:33:48.869518,-0.0077,0.1391,0.9907
2025-04-24T21:33:48.921870,-0.0067,0.1393,0.9891
2025-04-24T21:33:48.977279,-0.0071,0.1391,0.9903
2025-04-24T21:33:49.022524,-0.0068,0.1388,0.9899
2025-04-24T21:33:49.073622,-0.0065,0.1389,0.9903
2025-04-24T21:33:49.129849,-0.0068,0.1392,0.9908
2025-04-24T21:33:49.181388,-0.0073,0.1393,0.9899
2025-04-24T21:33:49.227148,-0.0069,0.1387,0.9908
2025-04-24T21:33:49.277729,-0.0075,0.1389,0.9899
2025-04-24T21:33:49.328795,-0.0071,0.1388,0.9887
2025-04-24T21:33:49.379601,-0.007,0.1392,0.99
2025-04-24T21:33:49.430902,-0.0068,0.1395,0.9913
2025-04-24T21:33:49.487488,-0.0073,0.1392,0.9892
2025-04-24T21:33:49.533519,-0.0069,0.1383,0.991
2025-04-24T21:33:49.585182,-0.0068,0.1386,0.9912
2025-04-24T21:33:49.634535,-0.0078,0.1389,0.9901
2025-04-24T21:33:49.686737,-0.0071,0.1392,0.9903
2025-04-24T21:33:49.737520,-0.0075,0.1394,0.9912
2025-04-25T14:56:20.050437,-0.0089,0.1405,0.987
2025-04-25T14:56:20.139299,-0.0102,0.1345,0.9829
2025-04-25T14:56:20.173728,0.0147,0.1553,0.9857
2025-04-25T14:56:20.205419,-0.01,0.1406,0.9926
2025-04-25T14:56:20.234463,-0.0065,0.1303,0.9919
2025-04-25T14:56:20.264332,0.0071,0.1645,0.9961
2025-04-25T14:56:20.308526,0.001,0.1419,0.9959
2025-04-25T14:56:20.356912,-0.0068,0.1261,0.9906
2025-04-25T14:56:20.413603,-0.0097,0.1616,0.9935
2025-04-25T14:56:20.459021,0.0202,0.1426,0.9894
2025-04-25T14:56:20.520108,-0.0063,0.1326,0.9918
2025-04-25T14:56:20.572150,-0.0256,0.1571,0.9955
2025-04-25T14:56:20.618834,0.0314,0.1346,0.9829
2025-04-25T14:56:20.665282,-0.0097,0.1455,0.9906
2025-04-25T14:56:20.714150,-0.0215,0.1534,0.9926
2025-04-25T14:56:20.766282,0.0284,0.129,0.9817
2025-04-25T14:56:20.815982,-0.0188,0.1512,0.9961
2025-04-25T14:56:20.868512,-0.0032,0.1496,0.9906
2025-04-25T14:56:20.918365,0.0225,0.1367,0.9862
2025-04-25T14:56:20.970619,-0.0254,0.1474,0.9953
2025-04-25T14:56:21.019905,0.0062,0.144,0.9883
2025-04-25T14:56:21.072926,0.0179,0.1483,0.9884
2025-04-25T14:56:21.121909,-0.0225,0.1417,0.9946
2025-04-25T14:56:21.175842,-0.0032,0.1396,0.9897
2025-04-25T14:56:21.224193,0.0173,0.1536,0.985
2025-04-25T14:56:21.277775,-0.0087,0.1437,0.9857
2025-04-25T14:56:21.326061,-0.0125,0.1392,0.9909
2025-04-25T14:56:21.377448,0.0093,0.1489,0.9887
2025-04-25T14:56:21.429368,0.0001,0.139,0.9904
2025-04-25T14:56:21.482917,0.0003,0.1533,0.9955
2025-04-25T14:56:21.530852,0.0069,0.1435,0.9891
2025-04-25T14:56:21.584046,-0.0159,0.1358,0.988
2025-04-25T14:56:21.631932,-0.0107,0.1531,1.0099
2025-04-25T14:56:21.683661,0.0414,0.1465,0.9912
2025-04-25T14:56:21.733867,-0.0131,0.149,0.9868
2025-04-25T14:56:21.789996,-0.0247,0.1377,0.9944
2025-04-25T14:56:21.835767,0.0201,0.1258,0.9836
2025-04-25T14:56:21.886991,-0.0043,0.1759,0.9881
2025-04-25T14:56:21.937851,0.0208,0.1466,0.9844
2025-04-25T14:56:21.988949,-0.0234,0.1162,0.9966
2025-04-25T14:56:22.041449,-0.0289,0.1554,0.9886
2025-04-25T14:56:22.091463,0.0526,0.1426,0.9636
2025-04-25T14:56:22.141994,-0.0206,0.1497,0.9986
2025-04-25T14:56:22.192935,-0.0451,0.1241,0.9496
2025-04-25T14:56:22.243889,0.0602,0.1506,0.9851
2025-04-25T14:56:22.295243,-0.0135,0.161,1.0541
2025-04-25T14:56:22.346284,-0.0709,0.1382,1.0321
2025-04-25T14:56:22.397081,0.0707,0.1566,0.9779
2025-04-25T14:56:22.448103,0.0203,0.1327,0.9775
2025-04-25T14:56:22.505588,-0.0681,0.1541,0.9696
2025-04-25T14:56:22.549987,0.0323,0.1378,0.9858
2025-04-25T14:56:22.607876,0.0734,0.1258,0.963
2025-04-25T14:56:22.652011,-0.0636,0.1902,1.0133
2025-04-25T14:56:22.703174,-0.0545,0.104,1.0031
2025-04-25T14:56:22.754138,0.0838,0.1092,0.9939
2025-04-25T14:56:22.805170,-0.0481,0.2179,1.0444
2025-04-25T14:56:22.861434,-0.0627,0.1137,1.0365
2025-04-25T14:56:22.906939,0.083,0.1037,1.006
2025-04-25T14:56:22.957902,-0.0496,0.2112,1.0375
2025-04-25T14:56:23.008981,-0.0458,0.1428,1.0124
2025-04-25T14:56:23.059865,0.0743,0.0736,0.9617
2025-04-25T14:56:23.111157,-0.0435,0.221,1.0071
2025-04-25T14:56:23.161977,-0.0446,0.1299,0.983
2025-04-25T14:56:23.213982,0.0747,0.0716,0.9433
2025-04-25T14:56:23.264609,-0.0429,0.2242,0.9957
2025-04-25T14:56:23.319234,-0.0348,0.1319,0.9846
2025-04-25T14:56:23.366763,0.0605,0.0806,0.9841
2025-04-25T14:56:23.417045,-0.0375,0.2251,0.9858
2025-04-25T14:56:23.468184,-0.0626,0.1068,0.9721
2025-04-25T14:56:23.521744,0.0823,0.0813,0.934
2025-04-25T14:56:23.570586,-0.0126,0.2379,0.9992
2025-04-25T14:56:23.621523,-0.0467,0.1183,0.9842
2025-04-25T14:56:23.678425,0.0421,0.0902,0.9952
2025-04-25T14:56:23.722981,-0.0414,0.2173,1.0492
2025-04-25T14:56:23.773982,-0.0199,0.1451,1.0461
2025-04-25T14:56:23.825816,0.0534,0.1138,1.0266
2025-04-25T14:56:23.875957,-0.0392,0.2038,1.0361
2025-04-25T14:56:23.927301,-0.0392,0.118,1.0012
2025-04-25T14:56:23.978187,0.0577,0.1072,0.9581
2025-04-25T14:56:24.029639,-0.0145,0.2041,0.9773
2025-04-25T14:56:24.080792,-0.0338,0.1107,0.9591
2025-04-25T14:56:24.131357,0.0469,0.1145,0.9803
2025-04-25T14:56:24.181974,-0.0289,0.1953,1.0244
2025-04-25T14:56:24.233177,-0.0238,0.1341,1.0212
2025-04-25T14:56:24.283967,0.0442,0.1311,1.0267
2025-04-25T14:56:24.335565,-0.0336,0.1881,1.0378
2025-04-25T14:56:24.386336,-0.0536,0.1297,1.2941
2025-04-25T14:56:24.438348,0.0344,0.1547,1.0774
2025-04-25T14:56:24.489522,-0.0348,0.1829,1.1484
2025-04-25T14:56:24.542006,-0.026,0.1795,1.2615
2025-04-25T14:56:24.590981,-0.0101,0.1512,1.1771
2025-04-25T14:56:24.644754,0.0117,0.1897,1.0544
2025-04-25T14:56:24.693507,-0.0108,0.1379,0.9394
2025-04-25T14:56:24.745037,-0.008,0.0854,0.8407
2025-04-25T14:56:24.797181,0.0361,0.1358,0.8099
2025-04-25T14:56:24.849174,0.0167,0.158,0.8781
2025-04-25T14:56:24.898336,-0.0144,0.1085,0.9755
2025-04-25T14:56:24.950282,-0.0067,0.1578,1.0638
2025-04-25T14:56:24.998687,0.0015,0.1905,1.1217
2025-04-25T14:56:25.052159,0.0065,0.1518,1.0968
2025-04-25T14:56:25.106406,-0.0208,0.1519,1.049
2025-04-25T14:56:25.151123,0.0004,0.145,0.9691
2025-04-25T14:56:25.205761,0.0215,0.1337,0.9118
2025-04-25T14:56:25.253552,-0.0048,0.1283,0.8937
2025-04-25T14:56:25.307229,-0.0024,0.1356,0.9175
2025-04-25T14:56:25.355141,0.0189,0.1406,0.971
2025-04-25T14:56:25.408989,-0.0035,0.1534,1.0219
2025-04-25T14:56:25.457510,-0.0114,0.1742,1.0568
2025-04-25T14:56:25.511187,0.0292,0.1219,1.0261
2025-04-25T14:56:25.560680,-0.0459,0.1644,1.0242
2025-04-25T14:56:25.610157,0.0239,0.1404,0.9855
2025-04-25T14:56:25.661472,0.0387,0.1321,0.9372
2025-04-25T14:56:25.712234,-0.0458,0.1922,0.9534
2025-04-25T14:56:25.765243,0.0636,0.0508,0.8949
2025-04-25T14:56:25.814034,0.0054,0.1719,0.9144
2025-04-25T14:56:25.865464,-0.0529,0.18,0.9218
2025-04-25T14:56:25.916275,0.0725,0.05,0.9059
2025-04-25T14:56:25.967104,-0.0272,0.197,1.0168
2025-04-25T14:56:26.024674,-0.0617,0.176,1.0378
2025-04-25T14:56:26.069169,0.0703,0.0981,1.0328
2025-04-25T14:56:26.122030,-0.0272,0.1934,1.0654
2025-04-25T14:56:26.174707,-0.0575,0.1663,1.0566
2025-04-25T14:56:26.222214,0.0665,0.1085,0.9995
2025-04-25T14:56:26.273378,-0.0193,0.1793,0.9755
2025-04-25T14:56:26.327291,-0.0324,0.1434,0.9623
2025-04-25T14:56:26.375621,0.0582,0.0952,0.9293
2025-04-25T14:56:26.426987,-0.0192,0.1733,0.964
2025-04-25T14:56:26.477090,-0.0076,0.1551,0.9741
2025-04-25T14:56:26.528210,0.0385,0.1157,0.9949
2025-04-25T14:56:26.580143,-0.041,0.1695,1.0462
2025-04-25T14:56:26.630674,-0.0109,0.1629,1.0605
2025-04-25T14:56:26.681319,0.0385,0.1415,1.0417
2025-04-25T14:56:26.732258,-0.0364,0.1783,1.0461
2025-04-25T14:56:26.783102,-0.0164,0.1371,1.0428
2025-04-25T14:56:26.834822,0.035,0.1317,0.9749
2025-04-25T14:56:26.885163,-0.0145,0.1688,0.9492
2025-04-25T14:56:26.937888,0.0015,0.1182,0.9257
2025-04-25T14:56:26.990244,0.0187,0.1265,0.9365
2025-04-25T14:56:27.042438,-0.0104,0.1657,0.9759
2025-04-25T14:56:27.092704,0.0092,0.1445,1.0059
2025-04-25T14:56:27.141812,0.004,0.1422,1.0314
2025-04-25T14:56:27.192023,-0.017,0.1628,1.0396
2025-04-25T14:56:27.242262,0.0101,0.1563,1.016
2025-04-25T14:56:27.296330,0.0075,0.1347,0.9847
2025-04-25T14:56:27.349424,-0.0112,0.1445,0.9642
2025-04-25T14:56:27.398647,0.011,0.149,0.95
2025-04-25T14:56:27.449791,0.0132,0.1323,0.9548
2025-04-25T14:56:27.500842,-0.0142,0.1457,0.9807
2025-04-25T14:56:27.550502,0.007,0.1555,1.0006
2025-04-25T14:56:27.599357,0.0099,0.1449,1.0139
2025-04-25T14:56:27.649951,-0.0168,0.15,1.0231
2025-04-25T14:56:27.703813,0.0069,0.1533,1.0072
2025-04-25T14:56:27.758093,0.0094,0.1478,0.9898
2025-04-25T14:56:27.803687,-0.0113,0.1406,0.976
2025-04-25T14:56:27.853963,0.0076,0.1438,0.9632
2025-04-25T14:56:27.914279,0.0088,0.1468,0.9659
2025-04-25T14:56:27.955983,-0.0063,0.1413,0.9804
2025-04-25T14:56:28.007618,0.002,0.1504,0.9992
2025-04-25T14:56:28.058498,0.0081,0.1487,1.0071
2025-04-25T14:56:28.109474,-0.0059,0.1469,1.0085
2025-04-25T14:56:28.162170,-0.0009,0.1515,1.0005
2025-04-25T14:56:28.213925,0.0108,0.1483,0.9804
2025-04-25T14:56:28.262897,0.0007,0.1373,0.9741
2025-04-25T14:56:28.313139,-0.0019,0.1402,0.966
2025-04-25T14:56:28.365212,0.0021,0.1548,0.9666
2025-04-25T14:56:28.415275,0.014,0.1345,0.9718
2025-04-25T14:56:28.467648,0.0017,0.1463,0.9911
2025-04-25T14:56:28.517161,-0.0193,0.1613,1.0036
2025-04-25T14:56:28.568634,0.0227,0.1269,0.9999
2025-04-25T14:56:28.619646,-0.0094,0.1614,1.0128
2025-04-25T14:56:28.670131,-0.0064,0.1607,1.0017
2025-04-25T14:56:28.721265,0.0265,0.1211,0.9781
2025-04-25T14:56:28.773973,-0.027,0.1602,0.9848
2025-04-25T14:56:28.824693,0.0134,0.1478,0.9707
2025-04-25T14:56:28.876715,0.0261,0.1351,0.9733
2025-04-25T14:56:28.926493,-0.0343,0.1554,0.9994
2025-04-25T14:56:28.978670,0.0153,0.1386,0.9909
2025-04-25T14:56:29.031643,0.0188,0.1569,0.9948
2025-04-25T14:56:29.082840,-0.0247,0.1518,1.0021
2025-04-25T14:56:29.130649,0.0073,0.1311,0.9901
2025-04-25T14:56:29.183241,0.0064,0.156,0.9876
2025-04-25T14:56:29.231176,-0.0063,0.1524,0.9866
2025-04-25T14:56:29.287167,0.0161,0.135,0.9787
2025-04-25T14:56:29.333208,-0.0006,0.1486,0.9805
2025-04-25T14:56:29.388815,-0.0131,0.1516,0.9814
2025-04-25T14:56:29.434931,0.0188,0.1392,0.9839
2025-04-25T14:56:29.497642,0.0022,0.1463,0.9992
2025-04-25T14:56:29.540467,-0.0126,0.1611,1.0106
2025-04-25T14:56:29.588155,0.0103,0.1494,0.9687
2025-04-25T14:56:29.643694,-0.0081,0.12,0.9489
2025-04-25T14:56:29.690117,0.0117,0.1308,0.977
2025-04-25T14:56:29.744506,0.0376,0.2193,0.9877
2025-04-25T14:56:29.792020,-0.0465,0.0987,0.9627
2025-04-25T14:56:29.844771,-0.0321,0.0786,0.9833
2025-04-25T14:56:29.894097,0.0804,0.2492,1.0045
2025-04-25T14:56:29.945102,0.0153,0.1678,1.0222
2025-04-25T14:56:29.996171,-0.0809,0.0503,1.0066
2025-04-25T14:56:30.052561,-0.0089,0.1681,1.0335
2025-04-25T14:56:30.098122,0.1024,0.2157,0.9486
2025-04-25T14:56:30.155078,-0.0501,0.1049,0.9727
2025-04-25T14:56:30.200138,-0.0414,0.0887,0.9663
2025-04-25T14:56:30.251243,0.057,0.2511,1.0361
2025-04-25T14:56:30.302192,-0.0445,0.1776,1.0594
2025-04-25T14:56:30.353040,-0.0575,0.02,1.0628
2025-04-25T14:56:30.404068,0.0492,0.2684,1.0435
2025-04-25T14:56:30.455423,0.0113,0.194,1.0149
2025-04-25T14:56:30.506288,-0.0692,0.0008,0.9928
2025-04-25T14:56:30.557467,-0.0042,0.1985,0.9957
2025-04-25T14:56:30.608352,0.0766,0.2041,0.9672
2025-04-25T14:56:30.659297,-0.0749,0.0615,0.9797
2025-04-25T14:56:30.710353,-0.0812,0.1129,0.9771
2025-04-25T14:56:30.761321,0.0991,0.2233,0.9863
2025-04-25T14:56:30.812401,-0.0142,0.1471,1.02
2025-04-25T14:56:30.863357,-0.1096,0.0843,1.0064
2025-04-25T14:56:30.914576,0.0706,0.1723,0.9702
2025-04-25T14:56:30.967780,0.0687,0.1932,0.9318
2025-04-25T14:56:31.016528,-0.0816,0.1108,0.9687
2025-04-25T14:56:31.066964,-0.0111,0.1015,0.987
2025-04-25T14:56:31.118278,0.0778,0.1862,0.9764
2025-04-25T14:56:31.169265,-0.0507,0.1885,1.0105
2025-04-25T14:56:31.220326,-0.0292,0.0665,1.0356
2025-04-25T14:56:31.271283,0.0455,0.1643,1.0157
2025-04-25T14:56:31.322460,-0.0326,0.2254,1.0251
2025-04-25T14:56:31.373353,0.0147,0.0669,0.985
2025-04-25T14:56:31.424465,0.0005,0.1399,0.9752
2025-04-25T14:56:31.476334,-0.0322,0.2074,0.9563
